index,title,content,starRating
14604,Slab,"dupa doar 3 zile de folosinta, suportul a inceput sa se desprinda de pe ventuza. nu stiu care a fost cauza ( poate aerul cald indreptat spre parbriz sau poate telefonul e greu, desi e un samsung j 5 ), dar am inceput serios sa ma gandesc la returnare. revin cu detalii peste cateva zile.",2
7,Foarte multumit,tableta e foarte buna. este cea originala cu meniul la prima pornire in romana. sunt multumit!,5
8326,"Sistem de prindere prost facut, dezamagit","in primul rand daca nu as fi facut cadou niste ochelari asemanatori de la alta firma as fi zis ca tot ce se intampla cu eboda avatar este normal, dar nu este.    sistemul de prindere al mobilului este foarte prost gandit. in primul rand usa care tine mobilul se deschide foarte usor, si te poti trezi cu mobilul troznit de pamant. sistemul de prindere al mobilului inauntru se bazeaza pe o ""guma"" de care se lipeste mobilul. acea guma in primul rand poate ramane lipita pe mobil, si in al 2-lea rand se va usca in cateva luni si nu o sa o mai poti folosi. nu am desfacut sigiliul de pe guma fiinda vreau sa ii returnez, si fara, mobilul danseaza inauntru liber (lg v10) deci o sa vezi totul decalat.    am zis in trecut ca nu o sa mai cumpar de la o firma romaneasca care a luat adobe si l-a scris invers, si acest produs mi-a adus aminte, tot ce am luat de la eboda au fost produse nu din cele mai ieftine, dar prost facute.    nu recomand. mai bine mergeti cu star vr box, mult mai bine pusi la punct doar ca nu au botonul pentru google cardboard, care oricum nu il folosesti decat in aplicatiile google.",1
9898,Foarte slab,am cumparat acest acumulator in luna aprilie si pot sa spun ca doar prima data cand l-am utilizat mi-a incarcat rapid telefonul pe portul de 2.1 a. de atunci abia incarca telefonul si se descarca si 70% dupa o incarcare.,1
11992,Slab,trepiedul este facut dintr-un plastic foarte ieftin. din pacate in poza arata mult mai bine. totusi poate tine destul de multa greutate.,2
11940,Nu cumparati!,dupa prima pornire ceasul nu va mai functiona! o mizerie.,1
7556,Slab,nu funtioneaza modul spion cu toate ca in specificatii e trecut. in rest este ok,2
4579,Excelent,"boxa este destul de buna, nu stiu ce sa zic despre 20w rms nu prea cred ca are dar undeva pe la 16w rms are sigur, bass ul e ok, clar se aude clar, am luat o resigilata, si totusi mi a venit perfect, nu avea nicio urma de folosire, o recomand pentru acest pret e foarte ok",5
9218,Nu recomand,nu recomand. extensia castilor se face prin indoirea unu plastic care dupa cateva utilizari a cedat iar vanzatorul nu isi asuma responsabilitatea pentru calitatea acestui produs.,1
6463,Foarte bun,"foarte util daca ai nevoie sa urmaresti un serial sau ceva pe telefon. il poti lipi pe husa... foarte bun, nu e necesar... dar merita sa il ai, cumparati cu incredere!!!",5
12589,Nu recomand,"se aude foarte prost, o returnez.",1
5138,Perfect,foarte bun il folosesc de juma de an si nu s-a stricat sau ceva,5
10059,Foarte slab,"folie simpla, la pret de folie de sticla, nu acopera tot ecranul dupa cum arata in poza, a venit deja zgariata, si se monteaza prost, am o bula de aer, desi am mai montat alte folii fara probleme.    va rog sa postati commentul sa nu isi cumpere lumea un produs care nu este corect documentat, chiar daca ati inregistrat sesizarea",1
2333,Excelent,"nu o sa dau foarte multe detalii doar ca face bine ce promite sa faca, bateria m-a uimit cu autonimia, numara corect as zice pasii, ce nu prea pricep e daca e capabila sa detecteze ca alergi; un alt minus ar fi dimensiunile dar banuiesc ca aici e si o discutie de gusturi, prietenii mei zic ca e destul de subtirica, eu pe de alta parte nu sunt de acord, se putea si mai bine dar probabil nu la banii astia.(eu am dat vreo 120lei pe ea)  ps aveti grija ca are incarcator special (aveti grija de el :d)",5
6167,"Am boxa de cateva luni si pana acum nu mi. A parut rau ca am achizitionat. O. E tot ce vrei: Sunet tare si clar, bass de imi vibreaza biroul. Din pacate nu prea merge pe Fm. A da, si tutorialul de la inceput e naspa, dar te obisnuiesti! Recomand cu incred","nu multumit, extrem de multumit",5
13098,Calitate chinezeasca ff proasta!! NU RECOMAND!,calitate chinezeasca ff proasta!! nu recomand!,1
1150,Excelent,merge impecabil:),5
9929,Nu recomand,"este o prostie, nuse poate folosi, face interferente cu telefonu nu e clar. nu dati banii",1
13867,Nu recomand,praf... nu are bas deloc,1
858,Excelent,"un card bun, cu viteza de transfer mare. un raport calitate-pret mai mult decat ok",5
5613,Merita,calitate - pret excelent,4
1269,Excelent,l cat am dat pe el e foarte bun,5
12652,Slab,"am cumparat acest produs pentru antrenamentele de alergare, insa nu il recomand in nici macar un caz pentru acest lucru.     in primul rand pentru ca trebuie sa ai telefonul la tine atunci cand alergi(atunci de ce as mai avea nevoie de o bratara fitness?). are un mod numit ""exercise"". am incercat sa il folosesc. am alergat 1 minut(intervale), insa la final bratara imi spune ca timpul e prea scurt pentru a putea inregistra alergarea...    personal nu il recomand acelora care vor sa il foloseasca pentru alergare(raman la telefon, e cel mai bun pentru asta, m-am convins).",2
8156,Nu RECOMAND,"mi-am achizitionat castile si pot sa spun ca mi-a ramas un gust amar, desi ele scriu la descrierea apple castile nu sunt originale. casca stanga se aude mai slab iar muzica se aude foarte prost.",1
7517,Nu recomand,"o luna a tinut nu merita bani... nici nu mai pot sa incarc, numai incalzeste",1
14551,Foarte proaste. Castile sunt mari si sunt din plastic de proasta calitate. Nu poti sa conectezi doar o casca la telefon.,chiar daca sunt la reducere nu se merita,1
5468,Indeplinirea asteptarilor,suportul este excelent.,5
9146,Dezamagitor,am dat comanda si bineinteles l-am si primit. am asteptat fara sa-l desfac din cutie pentru al face cadou fetitei mele de mos craciun. dimineata sa constate fata mea ca nu are acumulator. va dati seama ce cadou frumos a primit de la mosul.,2
14475,Tine ca bateria veche de 3 ani,buna doar ca baterie de rezerva. tine ca bateria veche de 3 ani.,2
1736,Recomand,foarte bun produsul si felicitari celor de la levirom pentru serviciile oferite! am avut o mica problema cu boxa si ne-au inlcuit-o imediat. cu siguranta voi mai comanda de la ei.,5
8558,Calitate slaba,"raza de actiune nu este 50m asa cum scrie in descriere are aproximativ 15m, calitate slaba, pierde conexiunea wifi de multe ori... retur",1
11183,Nu recomand,"materiale de proasta calitate, surub ruginit, nu e compatibil cu samsungul meu, desi din descriere reiesea ca ar fi.",1
8130,Nu recomand,nici 12 luni si nu se mai incarca.,1
2635,Foarte multumit,"calitate/pret excelenta    intradevar se vad marginile telefonului dar nu e deranjant. un produs foarte bun, practic un google cardboard dar in plastic o calitate mai buna.",5
11283,Fake,"nu are 20.000 mah. maxim 10.000mah. imi incarca un telefon, cu 2.000mah bateria, de 4-5 ori.",1
882,Excelent,"foarte bun, merita banii, incarca exact cat scrie pe el 2,1 a.",5
9093,S-au rupt clemele de plastic care tin tableta in husa,nu a rezistat decat 3 luni. intr-o dimineata cand am ajuns la serviciu si am scos tableta din geanta erau rupte 2 cleme de sustinere.. ambele pe partea stanga...  nu imi explic cum de au putut sa se rupa decat prin proasta calitate a materialului din care sunt facute.  nu cumparati. este o mizerie in valoare de 70 de ron.,1
154,Excelent,"l-am cumparat de vreo 2 saptamani. le-am folosit aproape tot timpul. nu se blocheaza, nu are erori. inca nu am bagat card micro sd sa ma uit la poze, sa pun piese, dar asta urmeaza.",5
7876,Foarte slab,daca nu aveti ce face cu banii cuparatile eu l-am cumparat le-am primit cu intarziere si o singura zi au mers a doua zi nu puteam sa conectez decat o casca,1
5874,Excelent,produsul functioneaza foarte bine,5
5005,Excelent,excelent  produse de exceptie,5
3294,Excelent,super tare! tine mult incarcat si se aude f bine pt o boxa mica! o recomand din tot sufletul!,5
12696,Nu recomand,"daca masina sta in soare cateva ore, suportul se topeste si adezivul ramane lipit de parbriz. noroc ca se curata usor cu spirt.",1
7727,Nemultumit,"s-a stricat dupa doua luni de utilizare normala, la birou. nu mai incarca deloc.",1
2384,Super mica - super performanta,"boxa e absoult geniala. e mai mica decat ma asteptam, dar cu mult peste asteptarile mele in ceea ce priveste performanta. recomand.",5
8062,Nemultumit,se aude foarte prost la volum mic!,1
14600,Nu recomand,nu suna bine si nu merge bluetooth.,1
4015,Eficient,"usor, nici nu il simti la mana, inclusiv in somn este confortabil.  arata bine.  cureaua se schimba usor.   contorizeaza bine etajele urcate/coborate.  double tap-ul merge printr-un “tap” mai puternic.  indicator de mesaje, mailuri etc, dar doar le poti citi de pe ecranul ceasului.  ora se verifica f usor, datorita modului analog si ecranul se aprinde numai daca ridici mana sau depinde de setarea preferata.   aplicatia prin care este conectat la telefon este ok, ofera diagrame si situatii zilnice/saptamanale legate de activitatile desfasurate.  daca il folosesti si pt activitati sportive, ceasul are functii separate de alergat, ridicat greutati sau mers pe jos- astfel calculeaza altfel caloriile arse intr-o zi.   merita banii pt cei la inceput de drum cu smartwatch-urile.",5
14333,Slab de tot,"o mers o la cateva incarcari dupa care nu mai incarca deloc, asa din senin",1
14838,Nu recomand,"nu recomand spune pe site ca e universala iar ea nu se conecteaza cu telefoane uzuale adica samsung... o porcarie, apoi costa 45 lei si daca faci retur primesti doar 36 ca e vina ta ca ei spun ca e universala si nu se conecteaza cu telefoanele!!! multumesc pentru cei 7,56 lei opriti pentru nu stiu ce !!! a pentru ca fac cumparaturi la voi! multumesc emag!!!",1
6602,Raport pret calitate bun,viteza de transfer foarte buna iar raportul pret calitate foarte bun.  pro:: viteza de transfer foarte buna iar raportul pret calitate foarte bun.,5
10583,Nu dati banii pe prostii neperformante.,"da, 2 milioane dai, 2 face. merge destul de greu iar fara card micro sd, nu faci nimic. toata memoria ei este ocupata deja de aplicatii. bateria... esti norocos daca te tine o zi si jumatate, eu am dat luminozitatea la minim iar wifi-ul il dezactivez cand n-o fosesc. sfatul meu... cumparati altceva mai performant.",2
12766,Foarte slab,"nu recomand! sunt niste casti lowcost, cu toate ca ele costa 56 de lei. in primul rand pe cutie scrie ca ar fi trebuit sa primesc si o ""carrying case"" acest lucru nu s-a intamplat. dar, ce mai deranjat cel mai tare a fost faptul ca una din casti nu avea acea membrana protectoare de praf... pur si simplu este o gaura, unde poate intra fara grija orice impuritati!    cel mai bine, cumparati de la o firma cunoscuta chiar daca platiti putin mai mult!",1
854,Recomand,se misca foarte bine.,5
1391,Recomand,"expedierea a fost foarte rapida, ceasul a fost pe masura asteptarilor, face fotografii, toate functiile sunt operationale precum in descriere.",5
12619,Slab,"a doua boxa bluetooth pe care o incerc (dupa una a+).  butoane foarte sensibile si de proasta calitate. sunet slab...  nu am reusit sa ma prind cum treci in modul fm...    concluzie: produs sub asteptari, l-am returnat.",2
174,Recomand,foarte eficienta,5
9390,Nu merge sa o conectez la alt telefon,"am conectat casca la telefonul meu, toate bune si frumoase.   dar daca incerc sa o conectez la alt telefon, nu merge... nu o gaseste pe bluetooth",2
7990,Nu e bun,"nu il recomand deoarece semnalul gps nu e bun si ramane blocat( ex. baiatul meu era cu mine si aplicatia imi arata ce e pe un camp la 1km distanta). la 2 zile de folosinta a inceput sa apeleze singur si foarte des. arata foarte bine si e facut din materiale foarte fine, asta fiind singurul avantaj.",1
1864,Excelent,foarte tare!,5
5102,Excelent,deocamdata ne obisnuim. nu am nimic de reprosat pana acum,5
11391,Nu recomand.,dupa 6 luni se coporta mai rau decat cea originala de 5 ani. se inchide la 30% si de asemenea se inchide cand fac poze cu blit la 70%.,1
2814,Bun,"este un card destul de bun sa vedem in timp cata viata va avea, deoarece device-urile astea portabile au viata limitata si destul de scurta.",4
13696,Nu recomand,"incarca foarte greu. degeaba este fast charge, dureaza si pana la 4 ore o incarcare full, am observat ca undeva la 80% isi pierde din puterea de incarcare. mentionez ca l-am folosit pentru un s7 edge.",1
5986,Excelent,"foarte bun produsul, recomand!",5
1062,Excelent,foarte bun! incarc cam de 2-3 ori un note 4,5
4067,Multumit.,"pana acum multumit de produs.  l-am cumparat si eu pentru ca un prieten are asa ceva de 1 an si jumatate, iar sora mea face 1 an de cand il are si merge fara probleme. (adica incarca la fel de bine si nu a dat erori la incarcare)  al meu face 1 luna, deci inca nu ma pot pronunta despre fiabilitate. dar pana acum si-a facut treaba.    atentie, el ""real"" incarca telefoane pana undeva la 7000-7100 mah.     - galaxy s7 (telefonul sorei mele) cu baterie de 3000 mah il incarca de 2 ori (de la 0%) si a 3-a oara de la 0% pana la ~35%  - galaxy j7 2017 ( telefonul meu) cu baterie de 3600 mah il incarca 1 data de la 0% si a 2-a oara il incarca de la 0% pana la 95%  incarcarile le-am facut cu telefoanele inchise de la 0% baterie.    ~70% este un randament bun, tinand cont ca majoritatea ""chinezariilor"" ieftine au randament undeva la 50-60%, adica scrie 10.000 mah pe ele dar incarca telefoane de 5000 sau 6000 mah.      la 70 lei (cat am dat eu) este perfect pentru mine calitate/pret.  mie imi ajunge capacitatea, l-am luat ca sa fie in caz ca ajung intrun loc atat de izolat incat sa raman fara baterie la telefon si sa nu il pot incarca la o priza sau la masina.: d   ( in general daca locul este atat de izolat incat sa nu ajung cu masina... nu imi trebuie:))) )    ala mai mare de 20100 mah la 270-300 lei este mult prea scump pentru doar dublu la capacitate, dar pret de 3-4 ori mai mare.",5
2497,Excelent,f. bun excelent,5
14181,Nu recomand,e slab.,1
1634,Un ceas cool!,"foarte misto! simt lipsa faptului ca nu are functia cu lte, (dar asta stiam:) ); in rest e foarte ok!",4
7092,Excelent,excelent.... recomand,5
12919,Nemultumit,"am pierdut toate pozele si filmarile originale de pe card, s-a prajit cred noroc cu bk... nu merita, uneori credeam ca fac afacere cand vedeam oferte, dar, defapt nu exista oferta ci calitate inferioara.",1
11635,Nemultumit,"nu recomand si vreau sa spun ca la mai putin de o luna de la cumpararea lui ma declar nemultumit si intr-un fel inselat, pentru ca in acest moment nu mai incarca deloc.",1
